Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,G+A-PK,xG+xAG,Rk_stats_shooting,Nation_stats_shooting,Pos_stats_shooting,Comp_stats_shooting,Age_stats_shooting,Born_stats_shooting,90s_stats_shooting,Gls_stats_shooting,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK_stats_shooting,PKatt_stats_shooting,xG_stats_shooting,npxG_stats_shooting,npxG/Sh,G-xG,np:G-xG,Rk_stats_passing,Nation_stats_passing,Pos_stats_passing,Comp_stats_passing,Age_stats_passing,Born_stats_passing,90s_stats_passing,Cmp,Att,Cmp%,TotDist,PrgDist,Ast_stats_passing,xAG_stats_passing,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP_stats_passing,Rk_stats_passing_types,Nation_stats_passing_types,Pos_stats_passing_types,Comp_stats_passing_types,Age_stats_passing_types,Born_stats_passing_types,90s_stats_passing_types,Att_stats_passing_types,Live,Dead,FK_stats_passing_types,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp_stats_passing_types,Off,Blocks,Rk_stats_gca,Nation_stats_gca,Pos_stats_gca,Comp_stats_gca,Age_stats_gca,Born_stats_gca,90s_stats_gca,SCA,SCA90,PassLive,PassDead,TO,Sh_stats_gca,Fld,Def,GCA,GCA90,Rk_stats_defense,Nation_stats_defense,Pos_stats_defense,Comp_stats_defense,Age_stats_defense,Born_stats_defense,90s_stats_defense,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Att_stats_defense,Tkl%,Lost,Blocks_stats_defense,Sh_stats_defense,Pass,Int,Tkl+Int,Clr,Err,Rk_stats_possession,Nation_stats_possession,Pos_stats_possession,Comp_stats_possession,Age_stats_possession,Born_stats_possession,90s_stats_possession,Touches,Def Pen,Def 3rd_stats_possession,Mid 3rd_stats_possession,Att 3rd_stats_possession,Att Pen,Live_stats_possession,Att_stats_possession,Succ,Succ%,Tkld,Tkld%,Carries,TotDist_stats_possession,PrgDist_stats_possession,PrgC_stats_possession,1/3_stats_possession,CPA,Mis,Dis,Rec,PrgR_stats_possession,Rk_stats_playing_time,Nation_stats_playing_time,Pos_stats_playing_time,Comp_stats_playing_time,Age_stats_playing_time,Born_stats_playing_time,MP_stats_playing_time,Min_stats_playing_time,Mn/MP,Min%,90s_stats_playing_time,Starts_stats_playing_time,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,Rk_stats_misc,Nation_stats_misc,Pos_stats_misc,Comp_stats_misc,Age_stats_misc,Born_stats_misc,90s_stats_misc,CrdY_stats_misc,CrdR_stats_misc,2CrdY,Fls,Fld_stats_misc,Off_stats_misc,Crs_stats_misc,Int_stats_misc,TklW_stats_misc,PKwon,PKcon,OG,Recov,Won,Lost_stats_misc,Won%,Rk_stats_keeper,Nation_stats_keeper,Pos_stats_keeper,Comp_stats_keeper,Age_stats_keeper,Born_stats_keeper,MP_stats_keeper,Starts_stats_keeper,Min_stats_keeper,90s_stats_keeper,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt_stats_keeper,PKA,PKsv,PKm,Rk_stats_keeper_adv,Nation_stats_keeper_adv,Pos_stats_keeper_adv,Comp_stats_keeper_adv,Age_stats_keeper_adv,Born_stats_keeper_adv,90s_stats_keeper_adv,GA_stats_keeper_adv,PKA_stats_keeper_adv,FK_stats_keeper_adv,CK_stats_keeper_adv,OG_stats_keeper_adv,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp_stats_keeper_adv,Att_stats_keeper_adv,Cmp%_stats_keeper_adv,Att (GK),Thr,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Gls_score,Ast_score,xG_score,xAG_score,PrgC_score,PrgP_score,KP_score,Min_score,WonderKidScore
1285,Franco Mastantuono,ar ARG,"FW,DF",Real Madrid,es La Liga,18.0,2007.0,7,5,402.0,4.5,1,0,1,1,0,0,3,0,1.9,1.9,0.6,2.6,6,16,52,0.22,0.57,1285,ar ARG,"FW,DF",es La Liga,18-053,2007.0,4.5,1,16,3,18.8,3.58,0.67,0.06,0.33,17.7,1,0,0,1.9,1.9,0.12,-0.9,-0.9,1285,ar ARG,"FW,DF",es La Liga,18-053,2007.0,4.5,203,236,86.0,2911,572,0,0.6,1.0,-0.6,5,13,8,2,16,1285,ar ARG,"FW,DF",es La Liga,18-053,2007.0,4.5,236,221,15,5,4,3,15,1,9,5,1,0,203,0,5,1285,ar ARG,"FW,DF",es La Liga,18-053,2007.0,4.5,16,3.58,10,2,2,1,1,0,0,0.0,1285,ar ARG,"FW,DF",es La Liga,18-053,2007.0,4.5,11,8,3,4,4,16,43.8,9,7,0,7,0,11,1,1,1285,ar ARG,"FW,DF",es La Liga,18-053,2007.0,4.5,324,1,21,136,171,19,324,32,12,37.5,15,46.9,223,1355,439,6,9,2,17,9,251,52,1561,ar ARG,"FW,DF",es La Liga,18-053,2007.0,7,402.0,57,55.8,4.5,5,69.0,0,2,28.0,1,2.57,11,5,6,1.34,0.21,10.1,5.0,5.1,1.14,1285,ar ARG,"FW,DF",es La Liga,18-053,2007.0,4.5,3,0,0,9,12,0,15,0,8,0,0,0,17,2,2,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.1604938271605,32.098765432098766,94.44444444444444,67.28395061728395,39.50617283950617,51.85185185185185,64.19753086419753,22.839506172839506,56.172839506172835
1019,Dermane Karim,tg TOG,"MF,FW",Lorient,fr Ligue 1,21.0,2003.0,6,5,392.0,4.4,0,1,1,0,0,0,3,0,0.3,0.3,1.2,1.5,11,18,25,0.23,0.33,1019,tg TOG,"MF,FW",fr Ligue 1,21-303,2003.0,4.4,0,3,0,0.0,0.69,0.0,0.0,,17.1,0,0,0,0.3,0.3,0.09,-0.3,-0.3,1019,tg TOG,"MF,FW",fr Ligue 1,21-303,2003.0,4.4,120,150,80.0,2056,553,1,1.2,0.3,-0.2,4,16,1,0,18,1019,tg TOG,"MF,FW",fr Ligue 1,21-303,2003.0,4.4,150,142,6,4,1,0,5,1,1,0,0,0,120,2,5,1019,tg TOG,"MF,FW",fr Ligue 1,21-303,2003.0,4.4,15,3.44,8,3,0,1,3,0,3,0.69,1019,tg TOG,"MF,FW",fr Ligue 1,21-303,2003.0,4.4,8,5,4,4,0,8,50.0,4,5,2,3,2,10,2,0,1019,tg TOG,"MF,FW",fr Ligue 1,21-303,2003.0,4.4,194,4,35,109,57,4,194,10,3,30.0,4,40.0,134,923,404,11,9,1,11,11,140,25,1227,tg TOG,"MF,FW",fr Ligue 1,21-303,2003.0,6,392.0,65,62.2,4.4,5,73.0,2,1,25.0,0,1.17,5,11,-6,-1.38,-1.0,5.6,8.6,-3.0,-0.7,1019,tg TOG,"MF,FW",fr Ligue 1,21-303,2003.0,4.4,3,0,0,7,12,0,5,2,5,1,0,0,18,1,7,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.5679012345679,77.1604938271605,49.382716049382715,87.03703703703704,65.4320987654321,63.580246913580254,54.32098765432099,15.432098765432098,55.8641975308642
130,Leon Avdullahu,xk KVX,MF,Hoffenheim,de Bundesliga,21.0,2004.0,6,6,486.0,5.4,0,1,1,0,0,0,1,0,0.1,0.1,0.5,0.6,5,27,9,0.19,0.11,130,xk KVX,MF,de Bundesliga,21-225,2004.0,5.4,0,2,0,0.0,0.37,0.0,0.0,,10.5,0,0,0,0.1,0.1,0.04,-0.1,-0.1,130,xk KVX,MF,de Bundesliga,21-225,2004.0,5.4,272,316,86.1,4839,1693,1,0.5,0.4,0.5,6,26,3,1,27,130,xk KVX,MF,de Bundesliga,21-225,2004.0,5.4,316,301,15,10,0,2,5,4,1,0,0,0,272,0,4,130,xk KVX,MF,de Bundesliga,21-225,2004.0,5.4,10,1.85,8,1,0,0,1,0,1,0.19,130,xk KVX,MF,de Bundesliga,21-225,2004.0,5.4,6,5,1,5,0,7,42.9,4,5,1,4,6,12,5,0,130,xk KVX,MF,de Bundesliga,21-225,2004.0,5.4,352,12,86,225,43,6,352,5,2,40.0,3,60.0,176,931,360,5,3,1,4,4,255,9,157,xk KVX,MF,de Bundesliga,21-225,2004.0,6,486.0,81,90.0,5.4,6,81.0,3,0,,0,1.17,9,11,-2,-0.37,1.3,7.9,9.0,-1.1,-0.21,130,xk KVX,MF,de Bundesliga,21-225,2004.0,5.4,1,0,0,3,4,0,5,6,5,0,0,0,35,6,3,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.5679012345679,77.1604938271605,21.604938271604937,63.580246913580254,33.33333333333333,82.71604938271605,70.98765432098766,59.25925925925925,55.40123456790123
2111,Adam Wharton,eng ENG,MF,Crystal Palace,eng Premier League,21.0,2004.0,6,6,451.0,5.0,0,0,0,0,0,0,1,0,0.1,0.1,1.8,2.0,7,27,5,0.0,0.39,2111,eng ENG,MF,eng Premier League,21-242,2004.0,5.0,0,3,0,0.0,0.6,0.0,0.0,,26.2,0,0,0,0.1,0.1,0.04,-0.1,-0.1,2111,eng ENG,MF,eng Premier League,21-242,2004.0,5.0,160,204,78.4,2936,1067,0,1.8,1.3,-1.8,11,20,5,0,27,2111,eng ENG,MF,eng Premier League,21-242,2004.0,5.0,204,191,13,8,5,2,13,0,5,5,0,0,160,0,5,2111,eng ENG,MF,eng Premier League,21-242,2004.0,5.0,17,3.39,9,6,2,0,0,0,1,0.2,2111,eng ENG,MF,eng Premier League,21-242,2004.0,5.0,6,5,3,3,0,11,18.2,9,5,1,4,6,12,5,0,2111,eng ENG,MF,eng Premier League,21-242,2004.0,5.0,242,5,63,140,44,2,242,6,6,100.0,0,0.0,123,578,361,7,5,1,6,1,146,5,2606,eng ENG,MF,eng Premier League,21-242,2004.0,6,451.0,75,71.6,5.0,6,75.0,2,0,,0,1.83,6,4,2,0.4,-0.61,8.9,6.4,2.5,0.49,2111,eng ENG,MF,eng Premier League,21-242,2004.0,5.0,1,0,0,4,5,0,13,6,5,0,0,0,27,2,5,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.5679012345679,32.098765432098766,21.604938271604937,91.9753086419753,43.82716049382716,82.71604938271605,91.35802469135803,43.82716049382716,55.246913580246904
1707,Álvaro Rodríguez,uy URU,FW,Elche,es La Liga,21.0,2004.0,7,5,437.0,4.9,0,2,2,0,0,0,0,0,1.4,1.4,0.8,2.2,5,6,28,0.41,0.46,1707,uy URU,FW,es La Liga,21-084,2004.0,4.9,0,12,5,41.7,2.47,1.03,0.0,0.0,10.7,0,0,0,1.4,1.4,0.11,-1.4,-1.4,1707,uy URU,FW,es La Liga,21-084,2004.0,4.9,76,108,70.4,1023,222,2,0.8,0.2,1.2,5,5,2,0,6,1707,uy URU,FW,es La Liga,21-084,2004.0,4.9,108,105,2,0,0,2,1,0,0,0,0,0,76,1,1,1707,uy URU,FW,es La Liga,21-084,2004.0,4.9,10,2.07,6,0,2,2,0,0,3,0.62,1707,uy URU,FW,es La Liga,21-084,2004.0,4.9,1,1,0,1,0,3,33.3,2,3,0,3,0,1,8,0,1707,uy URU,FW,es La Liga,21-084,2004.0,4.9,167,8,15,76,80,18,167,21,11,52.4,10,47.6,98,497,174,5,9,3,13,9,136,28,2111,uy URU,FW,es La Liga,21-084,2004.0,7,437.0,62,60.7,4.9,5,80.0,2,2,19.0,0,1.43,5,6,-1,-0.21,-1.16,3.8,6.8,-3.0,-0.62,1707,uy URU,FW,es La Liga,21-084,2004.0,4.9,0,0,0,6,8,2,1,0,1,0,0,0,6,17,20,45.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.5679012345679,92.5925925925926,90.12345679012346,74.69135802469135,33.33333333333333,11.728395061728394,64.19753086419753,38.2716049382716,54.938271604938265
2136,Yehor Yarmoliuk,ua UKR,MF,Brentford,eng Premier League,21.0,2004.0,7,7,600.0,6.7,0,1,1,0,0,0,1,0,0.2,0.2,0.2,0.4,7,17,7,0.15,0.06,2136,ua UKR,MF,eng Premier League,21-219,2004.0,6.7,0,5,2,40.0,0.75,0.3,0.0,0.0,21.6,0,0,0,0.2,0.2,0.05,-0.2,-0.2,2136,ua UKR,MF,eng Premier League,21-219,2004.0,6.7,178,218,81.7,3022,705,1,0.2,0.2,0.8,4,16,3,1,17,2136,ua UKR,MF,eng Premier League,21-219,2004.0,6.7,218,213,4,3,0,3,3,1,0,0,0,0,178,1,3,2136,ua UKR,MF,eng Premier League,21-219,2004.0,6.7,8,1.2,6,0,1,0,0,1,3,0.45,2136,ua UKR,MF,eng Premier League,21-219,2004.0,6.7,14,9,5,9,0,15,53.3,7,20,4,16,4,18,11,0,2136,ua UKR,MF,eng Premier League,21-219,2004.0,6.7,293,14,91,156,47,2,293,14,7,50.0,7,50.0,134,759,309,7,3,1,9,5,148,7,2633,ua UKR,MF,eng Premier League,21-219,2004.0,7,600.0,86,95.2,6.7,7,86.0,5,0,,0,1.0,9,12,-3,-0.45,-0.45,8.2,9.4,-1.1,-0.17,2136,ua UKR,MF,eng Premier League,21-219,2004.0,6.7,1,0,0,11,2,0,3,4,9,0,0,0,40,3,6,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.5679012345679,77.1604938271605,36.41975308641975,40.123456790123456,43.82716049382716,56.79012345679012,54.32098765432099,92.5925925925926,54.4753086419753
1947,Chemsdine Talbi,ma MAR,FW,Sunderland,eng Premier League,20.0,2005.0,7,6,501.0,5.6,0,1,1,0,0,0,0,0,0.9,0.9,0.3,1.1,10,4,33,0.18,0.2,1947,ma MAR,FW,eng Premier League,20-150,2005.0,5.6,0,8,1,12.5,1.44,0.18,0.0,0.0,14.9,0,0,0,0.9,0.9,0.11,-0.9,-0.9,1947,ma MAR,FW,eng Premier League,20-150,2005.0,5.6,116,149,77.9,1816,267,1,0.3,0.3,0.7,5,2,3,2,4,1947,ma MAR,FW,eng Premier League,20-150,2005.0,5.6,149,143,6,0,0,0,20,6,0,0,0,0,116,0,5,1947,ma MAR,FW,eng Premier League,20-150,2005.0,5.6,11,1.98,8,0,0,3,0,0,2,0.36,1947,ma MAR,FW,eng Premier League,20-150,2005.0,5.6,5,2,3,0,2,7,28.6,5,4,0,4,0,5,9,0,1947,ma MAR,FW,eng Premier League,20-150,2005.0,5.6,193,9,32,73,93,15,193,3,1,33.3,2,66.7,120,670,351,10,7,0,10,3,133,33,2409,ma MAR,FW,eng Premier League,20-150,2005.0,7,501.0,72,79.5,5.6,6,78.0,1,1,33.0,0,1.57,5,2,3,0.54,1.93,4.3,6.0,-1.7,-0.31,1947,ma MAR,FW,eng Premier League,20-150,2005.0,5.6,0,0,0,1,0,0,20,0,2,0,0,0,17,0,4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.5679012345679,77.1604938271605,76.5432098765432,51.23456790123457,58.0246913580247,7.4074074074074066,64.19753086419753,64.19753086419753,54.166666666666664
270,Ayyoub Bouaddi,fr FRA,MF,Lille,fr Ligue 1,18.0,2007.0,7,6,521.0,5.8,0,0,0,0,0,0,1,0,0.9,0.9,0.2,1.1,15,14,18,0.0,0.18,270,fr FRA,MF,fr Ligue 1,18-004,2007.0,5.8,0,6,1,16.7,1.04,0.17,0.0,0.0,22.4,0,0,0,0.9,0.9,0.15,-0.9,-0.9,270,fr FRA,MF,fr Ligue 1,18-004,2007.0,5.8,148,184,80.4,2460,588,0,0.2,0.4,-0.2,4,15,1,0,14,270,fr FRA,MF,fr Ligue 1,18-004,2007.0,5.8,184,177,7,5,0,1,6,2,0,0,0,0,148,0,6,270,fr FRA,MF,fr Ligue 1,18-004,2007.0,5.8,10,1.73,7,0,1,2,0,0,0,0.0,270,fr FRA,MF,fr Ligue 1,18-004,2007.0,5.8,10,6,4,5,1,8,62.5,3,14,4,10,9,19,7,0,270,fr FRA,MF,fr Ligue 1,18-004,2007.0,5.8,259,11,55,130,76,21,259,18,12,66.7,6,33.3,137,819,381,15,3,2,10,5,143,18,333,fr FRA,MF,fr Ligue 1,18-004,2007.0,7,521.0,74,82.7,5.8,6,86.0,3,1,6.0,0,1.57,7,7,0,0.0,-3.3,10.9,8.6,2.3,0.4,270,fr FRA,MF,fr Ligue 1,18-004,2007.0,5.8,1,0,0,12,6,0,6,9,6,0,1,0,35,5,4,55.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.5679012345679,32.098765432098766,76.5432098765432,40.123456790123456,83.33333333333334,41.358024691358025,54.32098765432099,70.37037037037037,54.0895061728395
94,Ilyas Ansah,de GER,"MF,FW",Union Berlin,de Bundesliga,20.0,2004.0,6,5,402.0,4.5,4,0,4,4,0,0,0,0,0.9,0.9,0.3,1.3,11,10,21,0.9,0.29,94,de GER,"MF,FW",de Bundesliga,20-332,2004.0,4.5,4,8,4,50.0,1.79,0.9,0.5,1.0,17.2,0,0,0,0.9,0.9,0.12,3.1,3.1,94,de GER,"MF,FW",de Bundesliga,20-332,2004.0,4.5,49,67,73.1,708,140,0,0.3,0.3,-0.3,4,4,2,0,10,94,de GER,"MF,FW",de Bundesliga,20-332,2004.0,4.5,67,66,1,0,0,1,8,1,0,0,0,0,49,0,4,94,de GER,"MF,FW",de Bundesliga,20-332,2004.0,4.5,6,1.34,5,0,0,0,1,0,3,0.67,94,de GER,"MF,FW",de Bundesliga,20-332,2004.0,4.5,3,2,2,0,1,3,33.3,2,2,0,2,1,4,4,0,94,de GER,"MF,FW",de Bundesliga,20-332,2004.0,4.5,137,3,15,54,74,17,137,22,14,63.6,8,36.4,83,508,219,11,7,5,24,16,92,21,117,de GER,"MF,FW",de Bundesliga,20-332,2004.0,6,402.0,67,74.4,4.5,5,75.0,0,1,27.0,0,1.17,8,6,2,0.45,5.01,5.9,7.7,-1.8,-0.41,94,de GER,"MF,FW",de Bundesliga,20-332,2004.0,4.5,0,0,0,5,4,2,8,1,2,0,0,0,11,3,12,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.14814814814815,32.098765432098766,76.5432098765432,51.23456790123457,65.4320987654321,24.691358024691358,54.32098765432099,22.839506172839506,53.16358024691358
119,Yaser Asprilla,co COL,FW,Girona,es La Liga,21.0,2003.0,8,5,402.0,4.5,0,0,0,0,0,0,0,0,0.5,0.5,1.1,1.6,13,17,39,0.0,0.36,119,co COL,FW,es La Liga,21-321,2003.0,4.5,0,12,4,33.3,2.69,0.9,0.0,0.0,22.8,1,0,0,0.5,0.5,0.04,-0.5,-0.5,119,co COL,FW,es La Liga,21-321,2003.0,4.5,87,121,71.9,1777,504,0,1.1,1.1,-1.1,4,6,9,1,17,119,co COL,FW,es La Liga,21-321,2003.0,4.5,121,105,16,5,0,2,27,0,10,3,5,0,87,0,3,119,co COL,FW,es La Liga,21-321,2003.0,4.5,12,2.69,8,2,1,1,0,0,0,0.0,119,co COL,FW,es La Liga,21-321,2003.0,4.5,6,2,1,4,1,2,100.0,0,5,1,4,4,10,4,0,119,co COL,FW,es La Liga,21-321,2003.0,4.5,174,4,19,65,94,16,174,13,7,53.8,5,38.5,108,652,289,13,6,5,12,4,109,39,146,co COL,FW,es La Liga,21-321,2003.0,8,402.0,50,55.8,4.5,5,70.0,2,3,17.0,0,0.75,3,8,-5,-1.12,0.86,4.1,8.8,-4.7,-1.05,119,co COL,FW,es La Liga,21-321,2003.0,4.5,0,0,0,6,2,3,27,4,2,0,0,0,12,2,4,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.5679012345679,32.098765432098766,60.49382716049383,83.9506172839506,77.77777777777779,56.79012345679012,54.32098765432099,22.839506172839506,52.85493827160494
1485,Brooke Norton-Cuffy,eng ENG,"DF,FW",Genoa,it Serie A,21.0,2004.0,6,6,540.0,6.0,0,1,1,0,0,0,2,0,0.2,0.2,0.3,0.5,12,9,11,0.17,0.09,1485,eng ENG,"DF,FW",it Serie A,21-267,2004.0,6.0,0,1,0,0.0,0.17,0.0,0.0,,5.0,0,0,0,0.2,0.2,0.19,-0.2,-0.2,1485,eng ENG,"DF,FW",it Serie A,21-267,2004.0,6.0,223,281,79.4,3803,1485,1,0.3,0.6,0.7,3,13,2,1,9,1485,eng ENG,"DF,FW",it Serie A,21-267,2004.0,6.0,281,222,59,13,0,0,12,46,0,0,0,0,223,0,5,1485,eng ENG,"DF,FW",it Serie A,21-267,2004.0,6.0,12,2.0,8,0,3,1,0,0,3,0.5,1485,eng ENG,"DF,FW",it Serie A,21-267,2004.0,6.0,13,9,9,3,1,9,88.9,1,7,2,5,2,15,13,0,1485,eng ENG,"DF,FW",it Serie A,21-267,2004.0,6.0,338,18,125,147,74,8,338,16,11,68.8,3,18.8,168,991,447,12,6,4,10,4,185,11,1808,eng ENG,"DF,FW",it Serie A,21-267,2004.0,6,540.0,90,100.0,6.0,6,90.0,6,0,,0,0.33,3,9,-6,-1.0,,5.8,7.1,-1.4,-0.23,1485,eng ENG,"DF,FW",it Serie A,21-267,2004.0,6.0,2,0,0,10,2,0,12,2,9,0,0,0,15,5,2,71.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.5679012345679,77.1604938271605,36.41975308641975,51.23456790123457,73.4567901234568,20.98765432098765,41.9753086419753,79.01234567901234,51.851851851851855
920,Arijon Ibrahimović,de GER,"MF,FW",Heidenheim,de Bundesliga,19.0,2005.0,6,6,460.0,5.1,0,0,0,0,0,0,1,0,1.3,1.3,0.3,1.6,6,15,18,0.0,0.31,920,de GER,"MF,FW",de Bundesliga,19-299,2005.0,5.1,0,6,3,50.0,1.17,0.59,0.0,0.0,17.3,0,0,0,1.3,1.3,0.22,-1.3,-1.3,920,de GER,"MF,FW",de Bundesliga,19-299,2005.0,5.1,123,183,67.2,2333,628,0,0.3,0.4,-0.3,7,9,5,0,15,920,de GER,"MF,FW",de Bundesliga,19-299,2005.0,5.1,183,151,31,8,1,2,12,6,10,5,3,0,123,1,1,920,de GER,"MF,FW",de Bundesliga,19-299,2005.0,5.1,16,3.13,8,5,1,1,1,0,0,0.0,920,de GER,"MF,FW",de Bundesliga,19-299,2005.0,5.1,6,1,3,3,0,11,45.5,6,7,0,7,4,10,7,0,920,de GER,"MF,FW",de Bundesliga,19-299,2005.0,5.1,243,5,49,109,89,11,243,10,2,20.0,7,70.0,109,684,248,6,6,2,13,4,138,18,1110,de GER,"MF,FW",de Bundesliga,19-299,2005.0,6,460.0,77,85.2,5.1,6,77.0,0,0,,0,0.5,3,8,-5,-0.98,1.27,5.1,8.5,-3.4,-0.67,920,de GER,"MF,FW",de Bundesliga,19-299,2005.0,5.1,1,0,0,2,2,1,12,4,1,0,0,0,22,8,6,57.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.5679012345679,32.098765432098766,86.41975308641975,51.23456790123457,39.50617283950617,47.53086419753087,76.5432098765432,46.913580246913575,51.85185185185185
226,Lucas Bergvall,se SWE,MF,Tottenham,eng Premier League,19.0,2006.0,6,4,365.0,4.1,1,1,2,1,0,0,1,0,0.6,0.6,0.3,0.8,9,17,23,0.49,0.2,226,se SWE,MF,eng Premier League,19-246,2006.0,4.1,1,5,3,60.0,1.23,0.74,0.2,0.33,12.4,0,0,0,0.6,0.6,0.11,0.4,0.4,226,se SWE,MF,eng Premier League,19-246,2006.0,4.1,101,143,70.6,1736,489,1,0.3,0.2,0.7,2,13,4,1,17,226,se SWE,MF,eng Premier League,19-246,2006.0,4.1,143,116,26,0,0,2,9,20,0,0,0,0,101,1,1,226,se SWE,MF,eng Premier League,19-246,2006.0,4.1,9,2.22,4,3,1,1,0,0,1,0.25,226,se SWE,MF,eng Premier League,19-246,2006.0,4.1,9,6,1,8,0,6,50.0,3,1,0,1,1,10,8,1,226,se SWE,MF,eng Premier League,19-246,2006.0,4.1,182,7,26,78,80,14,182,11,7,63.6,3,27.3,99,767,397,9,8,2,7,4,103,23,276,se SWE,MF,eng Premier League,19-246,2006.0,6,365.0,61,57.9,4.1,4,81.0,0,2,21.0,1,1.83,8,3,5,1.23,0.21,5.3,4.3,1.0,0.24,226,se SWE,MF,eng Premier League,19-246,2006.0,4.1,1,0,0,8,3,0,9,1,6,0,0,0,16,2,8,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.1604938271605,77.1604938271605,65.4320987654321,51.23456790123457,53.086419753086425,56.79012345679012,29.01234567901235,3.7037037037037033,51.69753086419753
1304,Samuel Mbangula,be BEL,FW,Werder Bremen,de Bundesliga,21.0,2004.0,5,5,366.0,4.1,2,1,3,2,0,0,0,0,0.3,0.3,0.4,0.7,9,13,12,0.74,0.17,1304,be BEL,FW,de Bundesliga,21-263,2004.0,4.1,2,4,2,50.0,0.98,0.49,0.5,1.0,18.1,0,0,0,0.3,0.3,0.08,1.7,1.7,1304,be BEL,FW,de Bundesliga,21-263,2004.0,4.1,116,145,80.0,1553,344,1,0.4,0.4,0.6,3,7,2,1,13,1304,be BEL,FW,de Bundesliga,21-263,2004.0,4.1,145,139,5,2,1,2,2,3,0,0,0,0,116,1,7,1304,be BEL,FW,de Bundesliga,21-263,2004.0,4.1,14,3.43,12,0,0,0,2,0,3,0.74,1304,be BEL,FW,de Bundesliga,21-263,2004.0,4.1,9,5,4,2,3,10,60.0,4,4,1,3,4,13,1,0,1304,be BEL,FW,de Bundesliga,21-263,2004.0,4.1,194,5,45,94,60,10,194,15,5,33.3,9,60.0,118,752,268,9,8,4,9,8,131,12,1586,be BEL,FW,de Bundesliga,21-263,2004.0,5,366.0,73,67.8,4.1,5,73.0,0,0,,0,1.4,6,9,-3,-0.74,0.3,4.8,8.5,-3.7,-0.91,1304,be BEL,FW,de Bundesliga,21-263,2004.0,4.1,0,0,0,2,8,1,2,4,5,2,0,0,20,1,3,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.50617283950618,77.1604938271605,49.382716049382715,59.25925925925925,53.086419753086425,35.18518518518518,41.9753086419753,4.938271604938271,51.31172839506173
